sesion,tto,player,conoc_derechos,derecho,hectareas,edad,escolaridad,genero,risk_av,pre_beliefs_igual,pre_beliefs_menos,pre_beliefs_mas,inter_beliefs_igual,inter_beliefs_menos,inter_beliefs_mas,post_beliefs_igual,post_beliefs_menos,post_beliefs_mas,causa_autoridad,causa_injusticia,causa_multa,causa_necesidad,causa_otros,dif_beliefs_mas,ronda,turno,demanda,kept,deficit,vecino,demanda_vecino,kept_vecino,fiscalizacion,multa,ybinaria,yhoras,yporcentual,Exo,Exo_efectiva,End,Exo_ant,End_ant,Dt2_ant,Exo_acu,Exo_acu_tot,End_acu,End_acu_tot,Perd_acu,demanda_sumada,demanda_diferencia,multa_ronda_anterior
2,1,u3grq4sw,0,NaN,0,2004,4,1,2,5,3,2,4,3,3,4,3,3,2,2,4,2,4,1,12,2,15,15,4,14,14,13,0,0,1,3,1,3,3,1,2,0,0,28,30,9,9,4100,29,1,0
2,1,u3grq4sw,0,NaN,0,2004,4,1,2,5,3,2,4,3,3,4,3,3,2,2,4,2,4,1,13,1,16,18,0,6,19,12,0,0,1,6,1.5,4,-2,0,3,1,1,30,33,9,10,4500,35,-3,0
2,1,u3grq4sw,0,NaN,0,2004,4,1,2,5,3,2,4,3,3,4,3,3,2,2,4,2,4,1,14,2,12,15,4,7,16,16,0,0,1,3,3,0,0,4,-2,0,0,33,31,10,10,4500,28,-4,0
2,1,u3grq4sw,0,NaN,0,2004,4,1,2,5,3,2,4,3,3,4,3,3,2,2,4,2,4,1,15,1,19,19,0,6,18,12,0,0,1,7,1,7,0,0,0,4,1,31,31,10,14,4900,37,1,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,1,2,14,14,2,13,12,12,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,26,2,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,2,2,13,13,2,7,13,13,1,0,1,1,1,1,1,1,2,0,1,0,2,0,0,200,26,0,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,3,2,11,11,1,9,14,14,0,0,0,-1,-1,-1,-1,2,1,1,1,2,3,0,1,400,25,-3,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,4,1,12,12,0,1,15,12,0,0,0,0,0,0,0,0,-1,2,1,3,2,1,3,500,27,-3,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,5,2,15,15,3,1,12,12,0,0,1,3,1,3,3,0,0,0,0,2,2,3,3,500,27,3,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,6,2,17,15,9,11,16,16,1,0,1,3,0.6,5,5,4,3,0,1,2,5,3,3,800,33,1,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,7,2,13,13,1,1,12,12,0,0,1,1,1,1,1,0,5,4,1,5,10,3,7,1700,25,1,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,8,2,20,20,12,10,16,16,0,0,1,8,1,8,8,4,1,0,1,10,11,7,7,1800,36,4,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,9,2,16,16,7,3,13,15,0,0,1,4,1,4,4,3,8,4,1,11,19,7,11,3000,29,3,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,10,2,15,13,11,3,20,20,0,0,1,1,0.333333333333333,3,3,8,4,3,1,19,23,11,14,3700,35,-5,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,11,2,14,14,4,13,16,14,0,0,1,2,1,2,2,2,3,8,1,23,26,14,22,4800,30,-2,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,12,1,19,19,0,15,13,12,1,350,1,7,1,7,0,0,2,2,1,26,28,22,24,5200,32,6,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,13,2,16,16,8,15,19,16,1,0,1,4,1,4,4,4,0,0,0,28,28,24,24,5550,35,-3,1
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,14,2,18,18,14,14,20,20,0,0,1,6,1,6,6,8,4,4,1,28,32,24,28,6350,38,-2,0
2,1,u0j5u30g,0,NaN,0,2002,3,0,5,2,0,8,4,0,6,1,0,9,4,1,1,2,1,1,15,1,12,10,2,8,15,12,1,0,0,-2,-2,0,2,0,6,8,1,32,38,28,36,7750,27,-3,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,1,1,11,11,0,2,14,12,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,25,-3,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,2,2,13,13,3,12,15,14,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,28,-2,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,3,2,12,12,1,10,13,13,0,0,0,0,0,0,0,1,1,2,1,0,1,0,2,300,25,-1,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,4,1,14,14,0,11,14,12,0,0,1,2,1,2,0,0,0,1,1,1,1,2,3,400,28,0,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,5,1,15,15,0,7,14,12,1,150,1,3,1,3,0,0,0,0,0,1,1,3,3,400,29,1,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,6,2,17,17,7,7,14,14,1,0,1,5,1,5,5,2,0,0,0,1,1,3,3,550,31,3,1
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,7,2,13,13,2,15,18,13,0,0,1,1,1,1,1,1,5,2,1,1,6,3,5,1250,31,-5,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,8,2,14,14,6,10,16,16,0,0,1,2,1,2,2,4,1,1,1,6,7,5,6,1450,30,-2,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,9,1,12,12,0,11,16,12,0,0,0,0,0,0,0,0,2,4,1,7,9,6,10,2050,28,-4,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,10,2,15,15,3,12,12,12,0,0,1,3,1,3,3,0,0,0,0,9,9,10,10,2050,27,3,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,11,2,16,14,7,11,17,15,0,0,1,2,0.5,4,4,3,3,0,1,9,12,10,10,2350,33,-1,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,12,2,18,15,14,7,20,20,1,0,1,3,0.5,6,6,8,4,3,1,12,16,10,13,3050,38,-2,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,13,1,16,16,0,2,14,12,1,200,1,4,1,4,0,0,6,8,1,16,22,13,21,4450,30,2,0
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,14,2,19,19,12,10,17,17,1,0,1,7,1,7,7,5,0,0,0,22,22,21,21,4650,36,2,1
2,1,zbszsu57,0,NaN,0,2003,3,1,2,5,1,4,5,1,4,0,0,10,3,2,5,2,4,6,15,2,20,20,10,9,16,14,0,0,1,8,1,8,8,2,7,5,1,22,29,21,26,5850,36,4,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,1,1,15,14,1,15,12,12,0,0,1,2,0.666666666666667,3,1,0,0,0,0,0,0,0,0,0,27,3,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,2,1,14,14,0,14,15,12,0,0,1,2,1,2,0,0,1,0,0,0,1,0,0,100,29,-1,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,3,1,11,11,0,13,11,12,1,0,0,-1,-1,-1,0,0,0,0,0,1,1,0,0,100,22,0,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,4,1,13,13,0,13,15,12,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,100,28,-2,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,5,2,12,12,0,13,13,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,25,-1,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,6,1,16,16,0,15,14,12,0,0,1,4,1,4,0,0,0,0,1,1,1,0,0,100,30,2,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,7,1,14,14,0,2,15,12,0,0,1,2,1,2,0,0,0,0,0,1,1,0,0,100,29,-1,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,8,1,17,17,0,7,12,12,1,250,1,5,1,5,0,0,0,0,0,1,1,0,0,100,29,5,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,9,2,16,16,8,8,16,16,1,0,1,4,1,4,4,4,0,0,0,1,1,0,0,350,32,0,1
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,10,2,12,12,1,13,13,13,0,0,0,0,0,0,0,1,4,4,1,1,5,0,4,1150,25,-1,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,11,1,13,13,0,10,14,12,0,0,1,1,1,1,0,0,0,1,1,5,5,4,5,1250,27,-1,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,12,1,20,13,7,9,13,12,1,50,1,1,0.125,8,7,0,0,0,0,5,5,5,5,1250,33,7,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,13,2,19,17,13,3,16,18,0,0,1,5,0.714285714285714,7,7,6,7,0,0,5,12,5,5,2000,35,3,1
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,14,2,15,15,4,11,14,13,1,0,1,3,1,3,3,1,7,6,1,12,19,5,11,3300,29,1,0
2,1,7gda5kw6,0,NaN,0,1996,4,0,5,7,1,2,1,7,2,2,7,1,5,5,5,2,5,-1,15,2,18,16,13,3,19,19,1,0,1,4,0.666666666666667,6,6,7,3,1,1,19,22,11,12,3700,37,-1,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,1,2,11,11,0,9,11,11,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,22,0,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,2,1,13,13,0,4,13,12,0,0,1,1,1,1,0,0,-1,0,1,0,-1,0,0,0,26,0,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,3,1,15,15,0,2,13,12,1,150,1,3,1,3,0,0,0,0,0,-1,-1,0,0,0,28,2,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,4,2,12,12,0,15,15,12,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,150,27,-3,1
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,5,2,14,14,5,5,15,15,0,0,1,2,1,2,2,3,0,0,1,-1,-1,0,0,150,29,-1,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,6,1,14,14,0,5,17,12,0,0,1,2,1,2,0,0,2,3,1,-1,1,0,3,650,31,-3,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,7,2,17,16,5,14,15,12,0,0,1,4,0.8,5,5,0,0,0,0,1,1,3,3,650,32,2,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,8,2,12,12,5,6,17,17,0,0,0,0,0,0,0,5,5,0,1,1,6,3,3,1150,29,-5,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,9,1,16,17,0,10,12,12,0,0,1,5,1.25,4,-1,0,0,5,1,6,6,3,8,1650,28,4,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,10,1,19,19,0,11,13,12,0,0,1,7,1,7,0,0,-1,0,0,6,5,8,8,1650,32,6,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,11,2,13,13,1,3,14,12,0,0,1,1,1,1,1,0,0,0,0,5,5,8,8,1650,27,-1,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,12,1,20,20,0,5,18,12,0,0,1,8,1,8,0,0,1,0,1,5,6,8,8,1750,38,2,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,13,1,15,15,0,13,16,12,0,0,1,3,1,3,0,0,0,0,0,6,6,8,8,1750,31,-1,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,14,1,16,16,0,3,12,12,0,0,1,4,1,4,0,0,0,0,0,6,6,8,8,1750,28,4,0
2,1,kq9i5tci,1,NaN,0,2002,3,0,5,5,0,5,4,0,6,4,0,6,3,2,4,2,3,1,15,1,18,18,0,11,12,12,0,0,1,6,1,6,0,0,0,0,0,6,6,8,8,1750,30,6,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,1,1,14,12,2,12,14,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,28,0,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,2,1,13,12,1,1,13,12,1,0,0,0,0,1,1,0,2,0,0,0,2,0,0,200,26,0,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,3,2,15,15,3,14,12,12,0,0,1,3,1,3,3,0,1,0,0,2,3,0,0,300,27,3,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,4,1,12,12,0,3,14,12,0,0,0,0,0,0,0,0,3,0,1,3,6,0,0,600,26,-2,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,5,1,11,11,0,11,13,12,0,0,0,-1,-1,-1,0,0,0,0,0,6,6,0,0,600,24,-2,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,6,1,16,16,0,10,18,12,0,0,1,4,1,4,0,0,0,0,0,6,6,0,0,600,34,-2,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,7,1,17,13,4,3,16,12,0,0,1,1,0.2,5,4,0,0,0,0,6,6,0,0,600,33,1,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,8,2,12,12,8,15,20,20,0,0,0,0,0,0,0,8,4,0,0,6,10,0,0,1000,32,-8,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,9,2,16,16,11,2,19,19,0,0,1,4,1,4,4,7,0,8,1,10,10,0,8,1800,35,-3,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,10,2,19,19,13,1,18,18,0,0,1,7,1,7,7,6,4,7,1,10,14,8,15,2900,37,1,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,11,2,18,18,11,2,17,17,0,0,1,6,1,6,6,5,7,6,1,14,21,15,21,4200,35,1,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,12,1,20,20,0,9,13,12,0,0,1,8,1,8,0,0,6,5,1,21,27,21,26,5300,33,7,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,13,1,13,13,0,10,13,12,1,50,1,1,1,1,0,0,0,0,0,27,27,26,26,5300,26,0,0
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,14,2,14,14,2,2,12,12,0,0,1,2,1,2,2,0,0,0,0,27,27,26,26,5350,26,2,1
2,1,yxji0cyl,0,NaN,0,2003,3,1,2,4,4,2,3,3,4,2,2,6,3,2,4,1,2,4,15,2,15,15,1,4,12,10,0,0,1,3,1,3,3,0,2,0,1,27,29,26,26,5550,27,3,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,1,1,11,11,0,7,11,12,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,22,0,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,2,1,15,13,2,13,14,12,0,0,1,1,0.333333333333333,3,2,0,0,0,0,0,0,0,0,0,29,1,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,3,1,14,14,0,4,11,12,0,0,1,2,1,2,0,0,2,0,0,0,2,0,0,200,25,3,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,4,2,13,13,4,13,15,15,0,0,1,1,1,1,1,3,0,0,0,2,2,0,0,200,28,-2,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,5,1,12,12,0,14,14,12,0,0,0,0,0,0,0,0,1,3,1,2,3,0,3,600,26,-2,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,6,1,12,12,0,14,13,12,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,600,25,-1,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,7,2,14,13,2,13,12,12,0,0,1,1,0.5,2,2,0,0,0,0,3,3,3,3,600,26,2,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,8,2,18,14,6,12,14,12,0,0,1,2,0.333333333333333,6,6,0,2,0,1,3,5,3,3,800,32,4,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,9,2,15,15,4,13,15,13,0,0,1,3,1,3,3,1,6,0,1,5,11,3,3,1400,30,0,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,10,1,17,14,3,15,15,12,0,0,1,2,0.4,5,3,0,3,1,1,11,14,3,4,1800,32,2,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,11,1,20,14,6,14,17,12,0,0,1,2,0.25,8,6,0,3,0,0,14,17,4,4,2100,37,3,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,12,2,13,10,2,6,20,13,0,0,0,-2,-2,1,1,1,6,0,0,17,23,4,4,2700,33,-7,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,13,1,16,12,4,1,17,12,0,0,0,0,0,4,4,0,1,1,1,23,24,4,5,2900,33,-1,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,14,2,19,16,7,15,12,12,0,0,1,4,0.571428571428571,7,7,0,4,0,0,24,28,5,5,3300,31,7,0
2,1,pux5t2xr,0,NaN,0,2004,3,1,2,1,1,8,8,2,0,1,3,6,3,2,5,4,4,-2,15,1,16,14,2,5,20,12,0,0,1,2,0.5,4,2,0,7,0,1,28,35,5,5,4000,36,-4,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,1,2,15,12,6,11,15,15,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,30,0,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,2,1,12,12,0,2,11,12,0,0,0,0,0,0,0,0,3,3,1,0,3,0,3,600,23,1,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,3,2,13,13,0,3,12,7,0,0,1,1,1,1,1,0,0,0,0,3,3,3,3,600,25,1,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,4,1,11,11,0,14,11,12,0,0,0,-1,-1,-1,0,0,1,0,1,3,4,3,3,600,22,0,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,5,2,14,14,3,2,15,13,0,0,1,2,1,2,2,1,0,0,0,4,4,3,3,600,29,-1,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,6,2,18,14,10,8,16,16,1,0,1,2,0.333333333333333,6,6,4,2,1,1,4,6,3,4,900,34,2,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,7,2,20,20,14,11,18,18,0,0,1,8,1,8,8,6,6,4,1,6,12,4,8,1900,38,2,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,8,1,16,16,0,4,20,12,0,0,1,4,1,4,0,0,8,6,1,12,20,8,14,3300,36,-4,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,9,2,12,12,5,7,16,17,1,0,0,0,0,0,0,5,0,0,0,20,20,14,14,3300,28,-4,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,10,1,19,19,0,2,20,12,0,0,1,7,1,7,0,0,0,5,1,20,20,14,19,3800,39,-1,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,11,2,14,14,3,6,13,13,0,0,1,2,1,2,2,1,0,0,0,20,20,19,19,3800,27,1,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,12,1,16,16,0,13,14,12,0,0,1,4,1,4,0,0,2,1,1,20,22,19,20,4100,30,2,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,13,2,13,12,2,8,13,13,0,0,0,0,0,1,1,1,0,0,0,22,22,20,20,4100,26,0,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,14,1,17,17,0,5,19,12,0,0,1,5,1,5,0,0,1,1,1,22,23,20,21,4300,36,-2,0
2,1,abi0j9nq,0,NaN,0,2002,3,0,2,6,3,1,5,2,3,4,0,6,4,5,5,4,2,5,15,2,15,15,10,13,19,19,0,0,1,3,1,3,3,7,0,0,0,23,23,21,21,4300,34,-4,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,1,1,15,15,0,10,15,12,1,150,1,3,1,3,0,0,0,0,0,0,0,0,0,0,30,0,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,2,1,12,13,0,15,13,12,0,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,150,25,-1,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,3,1,11,13,0,15,14,12,0,0,1,1,1,-1,-2,0,-1,0,0,0,-1,0,0,150,25,-3,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,4,2,14,13,4,5,14,14,1,0,1,1,0.5,2,2,2,-2,0,0,-1,-3,0,0,150,28,0,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,5,2,13,13,0,8,11,11,0,0,1,1,1,1,1,0,2,2,1,-3,-1,0,2,550,24,2,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,6,1,16,16,0,4,17,12,1,200,1,4,1,4,0,0,1,0,1,-1,0,2,2,550,33,-1,0
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,7,1,18,18,0,10,20,12,1,300,1,6,1,6,0,0,0,0,0,0,0,2,2,750,38,-2,1
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,8,1,20,20,0,3,17,12,1,400,1,8,1,8,0,0,0,0,0,0,0,2,2,1050,37,3,1
2,1,jzdhol7v,1,NaN,0,2005,3,1,2,3,4,3,7,0,3,3,0,7,3,4,5,4,5,4,9,2,16,15,4,5,12,12,0,0,1,3,0.75,4,4,0,0,0,0,0,0,2,2,1450,28,4,1
